shipment_id,warehouse_id,customer_id,scheduled_date,actual_delivery,delay_flag,delay_hours
SHP-001853,WH02,CUST-00069,2024-07-01,2024-07-01 08:00,N,0.0
SHP-PEAK-00423,fremantle wh,CUST-00073,2024-11-27,2024-11-27 01:00,false,0.0
SHP-PEAK-00644,fremantle wh,CUST-00162,2023-11-06,2023-11-06 09:00,N,0.0
SHP-002106,WH01,CUST-00071,2024-11-15,2024-11-15 14:00,N,0.0
SHP-000134,perth wh,CUST-00059,2023-10-16,2023-10-16 18:00,N,0.0
SHP-000487,WH03,CUST-00119,2023-09-13,2023-09-13 02:00,N,0.0
SHP-000929,kewdale wh,CUST-00160,2024-05-26,2024-05-26 16:00,No,0.0
SHP-000824,fremantle wh,CUST-00012,2024-10-17,2024-10-17 06:00,0,0.0
SHP-PEAK-00259,WH02,CUST-00063,2023-12-20,2023-12-21 10:00,Y,34.6
SHP-001532,perth wh,CUST-00051,2024-07-15,2024-07-15 13:00,0,0.0
SHP-001215,WH02,CUST-00099,2024-03-10,2024-03-10 21:00,Yes,21.5
SHP-000505,Perth WH,CUST-00164,2024-09-17,2024-09-17 18:00,Y,18.7
SHP-004286,WH02,CUST-00064,2024-01-11,2024-01-11 11:00,false,0.0
SHP-001997,Fremantle WH,CUST-00078,2023-12-24,2023-12-24 07:00,Yes,7.3
SHP-003073,perth wh,CUST-00042,2024-02-10,2024-02-10 01:00,false,0.0
SHP-001959,WH01,CUST-00170,2024-05-02,2024-05-02 12:00,FALSE,0.0
SHP-001385,WH02,CUST-00048,2023-03-06,2023-03-06 06:00,1,6.3
SHP-000895,kewdale wh,CUST-00007,2024-08-17,2024-08-17 10:00,FALSE,0.0
SHP-004925,perth wh,CUST-00033,2024-06-18,2024-06-18 17:00,false,0.0
SHP-000456,fremantle wh,CUST-00128,2023-05-19,2023-05-19 19:00,Yes,19.2
SHP-PEAK-00369,perth wh,CUST-00077,2023-11-24,2023-11-24 02:00,false,0.0
SHP-003710,WH01,CUST-00073,2024-02-26,2024-02-26 06:00,true,6.6
SHP-PEAK-00344,WH01,CUST-00119,2024-12-02,2024-12-02 02:00,N,0.0
SHP-004850,WH02,CUST-00200,2023-04-08,2023-04-08 03:00,FALSE,0.0
SHP-004749,fremantle wh,CUST-00181,2024-07-13,2024-07-13 08:00,false,0.0
SHP-004269,Fremantle WH,CUST-00184,2024-08-27,2024-08-27 11:00,false,0.0
SHP-003523,Perth WH,CUST-00198,2024-12-29,2024-12-29 02:00,FALSE,0.0
SHP-004135,Fremantle WH,CUST-00126,2024-12-18,2024-12-18 08:00,FALSE,0.0
SHP-003603,perth wh,CUST-00062,2023-11-20,2023-11-20 10:00,true,10.4
SHP-000714,Kewdale WH,CUST-00034,2023-01-14,2023-01-14 05:00,N,0.0
SHP-004187,perth wh,CUST-00115,2023-05-30,2023-05-30 10:00,0,0.0
SHP-002215,WH03,CUST-00075,2024-05-13,2024-05-13 02:00,Y,2.5
SHP-002924,WH03,CUST-00176,2024-06-12,2024-06-12 12:00,1,12.1
SHP-001811,WH01,CUST-00119,2024-05-18,2024-05-18 04:00,0,0.0
SHP-003487,WH03,CUST-00191,2023-07-09,2023-07-09 03:00,FALSE,0.0
SHP-003142,WH01,CUST-00031,2023-03-02,2023-03-02 19:00,No,0.0
SHP-001828,fremantle wh,CUST-00198,2024-03-15,2024-03-15 02:00,No,0.0
SHP-001156,WH03,CUST-00049,2023-04-25,2023-04-25 02:00,Y,2.7
SHP-001325,Perth WH,CUST-00138,2024-03-19,2024-03-19 17:00,FALSE,0.0
SHP-004313,Perth WH,CUST-00022,2023-05-20,2023-05-20 12:00,FALSE,0.0
SHP-000511,perth wh,CUST-00042,2023-03-13,2023-03-13 11:00,0,0.0
SHP-001681,WH01,CUST-00079,2023-07-22,2023-07-22 11:00,true,11.1
SHP-000500,WH03,CUST-00077,2023-09-27,2023-09-27 03:00,0,0.0
SHP-PEAK-00251,WH01,CUST-00017,2023-11-30,2023-11-30 09:00,N,0.0
SHP-001857,WH01,CUST-00010,2023-05-26,2023-05-26 18:00,false,0.0
SHP-001389,WH03,CUST-00044,2024-06-02,2024-06-02 02:00,1,2.9
SHP-003720,Fremantle WH,CUST-00032,2023-07-23,2023-07-23 01:00,N,0.0
SHP-002387,WH01,CUST-00021,2023-07-13,2023-07-13 07:00,N,0.0
SHP-003237,kewdale wh,CUST-00189,2023-02-05,2023-02-05 09:00,FALSE,0.0
SHP-001541,Kewdale WH,CUST-00180,2023-01-30,2023-01-30 05:00,FALSE,0.0
SHP-001218,WH03,CUST-00112,2023-10-07,2023-10-07 03:00,0,0.0
SHP-002682,Perth WH,CUST-00106,2024-11-06,2024-11-06 19:00,N,0.0
SHP-002994,WH02,CUST-00152,2024-11-15,2024-11-15 14:00,0,0.0
SHP-001192,WH03,CUST-00042,2024-12-24,2024-12-25 09:00,TRUE,33.4
SHP-001543,WH01,CUST-00129,2023-02-30,2023-11-12 19:00,No,0.0
SHP-003302,perth wh,CUST-00100,2024-03-14,2024-03-14 14:00,N,0.0
SHP-003325,fremantle wh,CUST-00033,2024-10-24,2024-10-24 09:00,0,0.0
SHP-002540,WH02,CUST-00128,2023-11-29,2023-11-29 18:00,No,0.0
SHP-000954,fremantle wh,CUST-00003,2023-09-10,2023-09-10 22:00,1,22.1
SHP-004847,Perth WH,CUST-00183,2023-01-03,2023-01-03 14:00,FALSE,0.0
SHP-004331,fremantle wh,CUST-00009,2024-07-13,2024-07-13 11:00,false,0.0
SHP-000733,kewdale wh,CUST-00143,2024-01-01,2024-01-01 06:00,false,0.0
SHP-001157,perth wh,CUST-00091,2024-05-15,2024-05-15 04:00,0,0.0
SHP-PEAK-00368,WH03,CUST-00098,2023-11-11,2023-11-11 07:00,false,0.0
SHP-003295,Fremantle WH,CUST-00041,2024-02-12,2024-02-12 12:00,false,0.0
SHP-002983,perth wh,CUST-00026,2023-02-08,2023-02-08 19:00,false,0.0
SHP-PEAK-00111,fremantle wh,CUST-00165,2024-12-30,2024-12-31 14:00,TRUE,38.3
SHP-002157,WH03,CUST-00177,2023-11-13,2023-11-14 16:00,Y,40.2
SHP-001063,WH03,CUST-00066,2024-11-15,2024-11-15 00:00,N,0.0
SHP-002617,Kewdale WH,CUST-00084,2023-03-16,2023-03-16 17:00,false,0.0
SHP-001168,WH01,CUST-00086,2023-11-15,2023-11-15 05:00,false,0.0
SHP-003223,perth wh,CUST-00093,2024-09-28,2024-09-28 02:00,N,0.0
SHP-003637,Fremantle WH,CUST-00037,2024-11-18,2024-11-18 14:00,No,0.0
SHP-002939,Perth WH,CUST-00116,2024-04-05,2024-04-05 02:00,0,0.0
SHP-004492,fremantle wh,CUST-00189,2023-08-18,2023-08-18 12:00,No,0.0
SHP-003141,Perth WH,CUST-00016,2024-08-06,2024-08-06 04:00,false,0.0
SHP-004981,Perth WH,CUST-00019,2024-01-29,2024-01-30 10:00,Yes,34.2
SHP-000144,perth wh,CUST-00141,2024-13-45,2024-06-21 23:00,Y,23.0
SHP-003578,fremantle wh,CUST-00020,2023-09-12,2023-09-12 09:00,N,0.0
SHP-004947,kewdale wh,CUST-00128,2023-02-30,2024-09-18 12:00,FALSE,0.0
SHP-002783,fremantle wh,CUST-00142,2024-05-28,2024-05-28 18:00,No,0.0
SHP-000718,WH01,CUST-00112,2024-10-12,2024-10-13 11:00,true,35.2
SHP-001820,kewdale wh,CUST-00036,2024-07-07,2024-07-07 04:00,false,0.0
SHP-002503,kewdale wh,CUST-00166,2024-08-16,2024-08-16 02:00,No,0.0
SHP-004361,fremantle wh,CUST-00184,2024-08-29,2024-08-29 00:00,false,0.0
SHP-004172,WH02,CUST-00073,2024-04-16,2024-04-16 15:00,FALSE,0.0
SHP-000396,WH01,CUST-00195,2024-05-08,2024-05-09 21:00,1,45.2
SHP-PEAK-00601,Kewdale WH,CUST-00004,2024-12-06,2024-12-06 11:00,No,0.0
SHP-004493,WH02,CUST-00036,2023-01-29,2023-01-29 16:00,FALSE,0.0
SHP-001366,WH02,CUST-00186,2024-09-07,2024-09-07 00:00,N,0.0
SHP-PEAK-00276,WH01,CUST-00160,2023-11-13,2023-11-13 03:00,false,0.0
SHP-000596,Fremantle WH,CUST-00011,2023-03-16,2023-03-16 06:00,false,0.0
SHP-003953,WH01,CUST-00111,2023-05-04,2023-05-04 13:00,Yes,13.7
SHP-004969,WH03,CUST-00042,2024-01-03,2024-01-03 07:00,false,0.0
SHP-002915,Fremantle WH,CUST-00118,2023-09-11,2023-09-11 18:00,FALSE,0.0
SHP-002327,WH02,CUST-00190,2024-11-30,2024-11-30 01:00,Yes,1.8
SHP-003767,WH01,CUST-00141,2024-07-05,2024-07-05 11:00,0,0.0
SHP-003441,WH02,CUST-00115,2024-03-11,2024-03-12 21:00,Yes,45.1
SHP-003852,perth wh,CUST-00069,2023-11-27,2023-11-27 14:00,0,0.0
SHP-004133,perth wh,CUST-00082,2024-11-23,2024-11-23 12:00,0,0.0
SHP-PEAK-00311,WH03,CUST-00160,2023-12-13,2023-12-14 00:00,Y,24.8
SHP-002144,Perth WH,CUST-00169,2023-11-27,2023-11-27 12:00,FALSE,0.0
SHP-PEAK-00341,perth wh,CUST-00001,2024-11-16,2024-11-16 09:00,No,0.0
SHP-PEAK-00023,Fremantle WH,CUST-00142,2023-12-18,2023-12-18 11:00,0,0.0
SHP-001572,WH03,CUST-00149,2023-11-08,2023-11-08 11:00,N,0.0
SHP-004080,Kewdale WH,CUST-00017,2024-09-06,2024-09-06 07:00,No,0.0
SHP-001123,WH01,CUST-00038,2023-07-08,2023-07-08 11:00,N,0.0
SHP-002787,WH01,CUST-00026,2024-03-27,2024-03-27 13:00,N,0.0
SHP-002968,Fremantle WH,CUST-00092,2023-03-22,2023-03-22 18:00,N,0.0
SHP-002505,Fremantle WH,CUST-00023,2023-01-27,2023-01-28 22:00,true,46.7
SHP-003466,kewdale wh,CUST-00184,2023-12-30,2023-12-30 02:00,false,0.0
SHP-000676,Kewdale WH,CUST-00072,invalid,2023-10-25 19:00,N,0.0
SHP-002809,Kewdale WH,CUST-00146,2023-04-06,2023-04-06 07:00,false,0.0
SHP-003349,Kewdale WH,CUST-00041,2023-01-30,2023-01-30 06:00,N,0.0
SHP-000729,WH03,CUST-00003,2023-01-05,2023-01-05 04:00,Yes,4.0
SHP-000413,fremantle wh,CUST-00083,2023-11-09,2023-11-09 02:00,0,0.0
SHP-003147,WH01,CUST-00063,2023-07-19,2023-07-19 13:00,No,0.0
SHP-001517,WH02,CUST-00092,2024-03-16,2024-03-16 03:00,N,0.0
SHP-000826,WH02,CUST-00143,2023-04-10,2023-04-10 17:00,No,0.0
SHP-003268,WH02,CUST-00023,2023-04-21,2023-04-21 17:00,0,0.0
SHP-003975,WH03,CUST-00164,2023-11-26,2023-11-26 05:00,false,0.0
SHP-000617,perth wh,CUST-00009,2024-11-21,2024-11-22 04:00,true,28.0
SHP-000115,WH03,CUST-00007,2023-03-27,2023-03-27 13:00,N,0.0
SHP-000418,Kewdale WH,CUST-00105,2024-02-08,2024-02-08 17:00,N,0.0
SHP-003070,kewdale wh,CUST-00163,2023-03-03,2023-03-03 14:00,FALSE,0.0
SHP-001626,fremantle wh,CUST-00057,2024-12-02,2024-12-02 15:00,0,0.0
SHP-PEAK-00739,fremantle wh,CUST-00071,2024-12-08,2024-12-08 13:00,No,0.0
SHP-004186,Fremantle WH,CUST-00037,2024-08-12,2024-08-12 14:00,Y,14.6
SHP-002897,fremantle wh,CUST-00154,2024-01-13,2024-01-13 09:00,0,0.0
SHP-PEAK-00700,Kewdale WH,CUST-00067,2023-12-03,2023-12-03 18:00,0,0.0
SHP-002083,WH02,CUST-00072,2024-02-10,2024-02-10 20:00,Yes,20.5
SHP-000754,WH01,CUST-00166,2023-02-18,2023-02-18 19:00,0,0.0
SHP-002547,Perth WH,CUST-00030,2023-11-14,2023-11-14 11:00,No,0.0
SHP-003970,Kewdale WH,CUST-00102,2024-13-45,2023-05-29 17:00,No,0.0
SHP-003374,Kewdale WH,CUST-00076,2023-11-22,2023-11-22 14:00,false,0.0
SHP-004108,WH03,CUST-00191,2023-08-18,2023-08-19 20:00,Yes,44.6
SHP-002445,Kewdale WH,CUST-00150,2024-12-19,2024-12-19 08:00,No,0.0
SHP-004381,perth wh,CUST-00139,2023-12-25,2023-12-25 07:00,false,0.0
SHP-001067,Perth WH,ORPHAN-12,2023-07-22,2023-07-22 10:00,FALSE,0.0
SHP-003914,fremantle wh,CUST-00102,2023-11-12,2023-11-12 11:00,false,0.0
SHP-PEAK-00237,fremantle wh,CUST-00110,2023-11-22,2023-11-22 10:00,N,0.0
SHP-003499,WH03,CUST-00195,2024-02-03,2024-02-03 02:00,0,0.0
SHP-002739,Fremantle WH,CUST-00093,2024-09-22,2024-09-22 19:00,N,0.0
SHP-PEAK-00002,WH02,CUST-00175,2024-11-30,2024-11-30 19:00,0,0.0
SHP-004001,WH01,CUST-00171,2023-11-17,2023-11-17 01:00,No,0.0
SHP-001569,fremantle wh,CUST-00034,2023-07-12,2023-07-13 23:00,TRUE,47.9
SHP-002428,Fremantle WH,CUST-00090,2023-03-27,2023-03-27 06:00,N,0.0
SHP-003747,perth wh,CUST-00186,2023-09-22,2023-09-22 03:00,0,0.0
SHP-PEAK-00372,,CUST-00124,2023-12-12,2023-12-12 03:00,N,0.0
SHP-001688,WH03,CUST-00119,2023-04-20,2023-04-20 06:00,FALSE,0.0
SHP-000852,perth wh,CUST-00074,2024-05-10,2024-05-10 09:00,N,0.0
SHP-003547,fremantle wh,CUST-00166,2024-11-20,2024-11-20 14:00,N,0.0
SHP-000896,Kewdale WH,CUST-00041,2024-03-30,2024-03-30 08:00,FALSE,0.0
SHP-004593,WH01,CUST-00029,2023-03-07,2023-03-08 04:00,TRUE,28.0
SHP-000336,fremantle wh,CUST-00143,2023-08-16,2023-08-16 00:00,0,0.0
SHP-002840,Perth WH,CUST-00145,2024-06-17,2024-06-17 14:00,0,0.0
SHP-003088,kewdale wh,CUST-00165,2023-11-25,2023-11-25 02:00,Yes,2.7
SHP-004612,Perth WH,CUST-00030,2023-02-30,2023-10-22 16:00,1,40.6
SHP-001349,WH01,CUST-00014,2024-02-09,2024-02-09 13:00,N,0.0
SHP-001016,WH03,CUST-00118,2024-01-24,2024-01-24 18:00,No,0.0
SHP-002817,WH01,CUST-00190,2024-11-21,2024-11-21 02:00,No,0.0
SHP-001632,WH02,CUST-00055,2023-05-31,2023-05-31 10:00,Y,10.6
SHP-002490,WH03,CUST-00016,2024-06-23,2024-06-23 13:00,N,0.0
SHP-003731,fremantle wh,CUST-00077,2024-09-20,2024-09-20 16:00,No,0.0
SHP-003252,WH02,CUST-00144,2023-08-19,2023-08-19 10:00,0,0.0
SHP-PEAK-00366,WH03,CUST-00160,2024-12-01,2024-12-01 17:00,No,0.0
SHP-002071,Perth WH,CUST-00089,2023-02-02,2023-02-03 03:00,Y,27.4
SHP-004453,Perth WH,CUST-00102,2023-08-10,2023-08-10 06:00,No,0.0
SHP-PEAK-00660,kewdale wh,CUST-00149,2024-12-29,2024-12-29 09:00,0,0.0
SHP-001636,Kewdale WH,CUST-00015,2024-10-15,2024-10-15 10:00,Y,10.8
SHP-004647,Kewdale WH,CUST-00002,2024-09-12,2024-09-12 12:00,false,0.0
SHP-002480,kewdale wh,CUST-00145,2024-09-13,2024-09-13 10:00,No,0.0
SHP-002266,Fremantle WH,CUST-00070,2023-07-12,2023-07-13 08:00,Y,32.5
SHP-002960,fremantle wh,CUST-00092,2024-06-21,2024-06-22 20:00,Yes,44.2
SHP-PEAK-00273,WH02,CUST-00083,2023-11-29,2023-11-29 19:00,0,0.0
SHP-PEAK-00482,WH01,CUST-00121,2023-11-09,2023-11-09 06:00,false,0.0
SHP-003060,perth wh,CUST-00191,2023-05-20,2023-05-20 19:00,FALSE,0.0
SHP-PEAK-00003,WH03,CUST-00012,2024-11-07,2024-11-07 09:00,false,0.0
SHP-002142,WH01,CUST-00118,2023-09-09,2023-09-09 08:00,false,0.0
SHP-PEAK-00054,WH02,CUST-00146,2024-11-12,2024-11-12 03:00,0,0.0
SHP-003119,kewdale wh,CUST-00169,2023-03-05,2023-03-05 17:00,TRUE,17.8
SHP-PEAK-00138,WH03,CUST-00032,2024-11-17,2024-11-17 09:00,0,0.0
SHP-PEAK-00474,WH01,CUST-00096,2023-12-11,2023-12-12 18:00,true,42.6
SHP-004046,Kewdale WH,CUST-00035,2023-01-31,2023-01-31 05:00,0,0.0
SHP-003357,WH03,CUST-00106,2023-11-02,2023-11-02 02:00,0,0.0
SHP-002745,Fremantle WH,CUST-00086,2023-07-07,2023-07-07 06:00,FALSE,0.0
SHP-PEAK-00042,WH01,CUST-00170,2023-12-09,2023-12-09 04:00,FALSE,0.0
SHP-003507,Fremantle WH,CUST-00004,2024-06-27,2024-06-27 19:00,N,0.0
SHP-001680,perth wh,CUST-00077,2024-12-04,2024-12-04 16:00,No,0.0
SHP-004250,perth wh,CUST-00125,2024-11-16,2024-11-16 01:00,0,0.0
SHP-003148,fremantle wh,CUST-00151,2024-10-15,2024-10-15 02:00,No,0.0
SHP-002295,fremantle wh,CUST-00141,2023-01-22,2023-01-23 15:00,Y,39.0
SHP-000581,Perth WH,CUST-00044,2024-12-11,2024-12-11 16:00,No,0.0
SHP-001471,kewdale wh,CUST-00173,2024-10-19,2024-10-19 07:00,FALSE,0.0
SHP-004800,WH01,CUST-00198,2024-06-26,2024-06-26 04:00,FALSE,0.0
SHP-004071,perth wh,CUST-00150,2023-06-29,2023-06-29 08:00,Yes,8.5
SHP-PEAK-00258,Kewdale WH,CUST-00094,2024-11-10,2024-11-10 10:00,0,0.0
SHP-003344,fremantle wh,CUST-00090,2024-11-25,2024-11-25 11:00,No,0.0
SHP-004993,Perth WH,CUST-00100,2023-11-14,2023-11-14 17:00,No,0.0
SHP-004584,Perth WH,CUST-00004,2023-02-06,2023-02-06 04:00,N,0.0
SHP-003673,Kewdale WH,CUST-00150,2024-03-01,2024-03-01 06:00,N,0.0
SHP-000560,WH02,CUST-00182,2023-10-08,2023-10-08 15:00,false,0.0
SHP-PEAK-00187,kewdale wh,CUST-00117,2023-12-21,2023-12-21 02:00,false,0.0
SHP-PEAK-00165,perth wh,CUST-00092,2023-11-27,2023-11-27 19:00,N,0.0
SHP-002850,Kewdale WH,CUST-00193,2024-04-21,2024-04-21 08:00,false,0.0
SHP-000513,WH01,CUST-00115,2024-09-05,2024-09-05 07:00,0,0.0
SHP-004730,WH01,CUST-00049,2024-08-26,2024-08-26 04:00,N,0.0
SHP-001082,WH01,CUST-00069,2024-07-17,2024-07-17 12:00,0,0.0
SHP-001665,Fremantle WH,CUST-00042,2023-04-27,2023-04-27 11:00,TRUE,11.3
SHP-001013,WH02,CUST-00109,2024-02-21,2024-02-22 15:00,true,39.0
SHP-001932,WH01,CUST-00184,2023-08-07,2023-08-08 20:00,1,44.0
SHP-001151,kewdale wh,CUST-00010,2024-03-14,2024-03-14 05:00,N,0.0
SHP-002839,Kewdale WH,CUST-00081,2023-09-11,2023-09-11 10:00,No,0.0
SHP-000117,WH03,CUST-00098,2024-09-06,2024-09-07 05:00,1,29.0
SHP-000741,WH01,CUST-00053,2024-09-01,2024-09-01 02:00,No,0.0
SHP-PEAK-00567,perth wh,CUST-00056,2023-12-31,2023-12-31 06:00,false,0.0
SHP-PEAK-00127,Kewdale WH,CUST-00008,2024-11-26,2024-11-26 02:00,No,0.0
SHP-003676,perth wh,CUST-00166,2024-01-02,2024-01-02 09:00,FALSE,0.0
SHP-000831,Kewdale WH,CUST-00185,2024-08-01,2024-08-01 13:00,TRUE,13.8
SHP-000120,fremantle wh,CUST-00123,2023-09-08,2023-09-08 12:00,false,0.0
SHP-004753,Kewdale WH,CUST-00191,2024-11-02,2024-11-02 01:00,N,0.0
SHP-PEAK-00536,perth wh,CUST-00010,2023-11-22,2023-11-22 03:00,N,0.0
SHP-PEAK-00490,fremantle wh,CUST-00173,2024-12-14,2024-12-14 06:00,FALSE,0.0
SHP-PEAK-00728,WH03,CUST-00057,2023-12-27,2023-12-27 19:00,false,0.0
SHP-000636,WH01,CUST-00019,2023-06-17,2023-06-18 04:00,Yes,28.0
SHP-004466,perth wh,CUST-00112,2023-03-14,2023-03-14 08:00,No,0.0
SHP-004365,WH02,CUST-00060,2024-12-15,2024-12-15 02:00,FALSE,0.0
SHP-004143,Kewdale WH,CUST-00031,2024-01-05,2024-01-05 08:00,No,0.0
SHP-000992,Fremantle WH,CUST-00177,2024-11-11,2024-11-11 14:00,No,0.0
SHP-000877,fremantle wh,CUST-00158,2023-11-16,2023-11-17 11:00,TRUE,35.2
SHP-004870,fremantle wh,CUST-00061,2024-04-21,2024-04-21 06:00,N,0.0
SHP-PEAK-00265,WH03,CUST-00049,2023-11-14,2023-11-14 12:00,Yes,12.7
SHP-PEAK-00172,Kewdale WH,CUST-00004,2024-11-03,2024-11-03 09:00,false,0.0
SHP-000005,perth wh,CUST-00196,2024-03-19,2024-03-19 11:00,FALSE,0.0
SHP-003052,perth wh,CUST-00071,2024-11-15,2024-11-15 04:00,No,0.0
SHP-003125,WH01,CUST-00040,2023-06-02,2023-06-02 19:00,0,0.0
SHP-002661,perth wh,CUST-00107,2023-08-18,2023-08-18 16:00,Y,16.1
SHP-002492,Fremantle WH,ORPHAN-40,2023-08-31,2023-09-01 15:00,Y,39.9
SHP-PEAK-00123,,CUST-00161,2023-11-29,2023-11-29 01:00,false,0.0
SHP-003855,WH01,CUST-00026,2023-12-02,2023-12-02 00:00,false,0.0
SHP-004934,WH01,CUST-00112,2023-12-11,2023-12-11 11:00,FALSE,0.0
SHP-004778,Perth WH,CUST-00036,2023-10-05,2023-10-05 02:00,No,0.0
SHP-001716,Kewdale WH,CUST-00098,2024-11-05,2024-11-05 17:00,TRUE,17.2
SHP-001149,Perth WH,CUST-00155,2023-02-20,2023-02-20 02:00,FALSE,0.0
SHP-003262,Fremantle WH,CUST-00126,2023-04-29,2023-04-29 09:00,Y,9.8
SHP-000575,WH02,CUST-00015,2024-01-21,2024-01-21 13:00,false,0.0
SHP-003770,WH02,CUST-00140,2023-10-14,2023-10-14 12:00,0,0.0
SHP-003737,Kewdale WH,CUST-00142,2023-11-02,2023-11-02 23:00,Y,23.5
SHP-004147,perth wh,CUST-00199,2023-07-28,2023-07-28 03:00,FALSE,0.0
SHP-000854,Fremantle WH,CUST-00137,2023-10-31,2023-11-01 06:00,TRUE,30.3
SHP-001983,WH03,CUST-00007,2023-03-12,2023-03-12 17:00,N,0.0
SHP-002775,Perth WH,CUST-00115,2023-07-17,2023-07-17 09:00,false,0.0
SHP-004930,Perth WH,CUST-00183,2024-08-03,2024-08-03 17:00,No,0.0
SHP-PEAK-00161,Perth WH,CUST-00063,2023-12-20,2023-12-20 18:00,FALSE,0.0
SHP-001167,WH01,CUST-00032,2024-08-29,2024-08-29 18:00,false,0.0
SHP-000972,WH01,CUST-00125,2023-10-08,2023-10-09 20:00,Y,44.0
SHP-002702,fremantle wh,CUST-00042,2023-10-21,2023-10-21 07:00,No,0.0
SHP-004496,WH02,CUST-00018,2023-12-05,2023-12-05 16:00,N,0.0
SHP-003848,Fremantle WH,CUST-00162,2024-04-01,2024-04-01 10:00,false,0.0
SHP-002369,kewdale wh,CUST-00148,2023-03-30,2023-03-30 18:00,false,0.0
SHP-004116,kewdale wh,CUST-00079,2023-03-08,2023-03-08 11:00,FALSE,0.0
SHP-004781,Kewdale WH,CUST-00028,2024-12-06,2024-12-06 06:00,false,0.0
SHP-004132,Fremantle WH,CUST-00160,2023-12-10,2023-12-10 06:00,FALSE,0.0
SHP-002951,WH01,CUST-00083,2023-02-05,2023-02-05 15:00,0,0.0
SHP-000525,Kewdale WH,CUST-00149,2023-04-22,2023-04-22 03:00,false,0.0
SHP-002456,Perth WH,CUST-00030,2024-07-03,2024-07-03 18:00,No,0.0
SHP-001074,perth wh,CUST-00067,2024-05-15,2024-05-15 11:00,FALSE,0.0
SHP-001842,perth wh,CUST-00127,2023-01-20,2023-01-20 08:00,FALSE,0.0
SHP-000538,kewdale wh,CUST-00148,2024-05-05,2024-05-06 09:00,true,33.6
SHP-002807,WH03,CUST-00104,2024-07-02,2024-07-02 10:00,FALSE,0.0
SHP-004342,Kewdale WH,CUST-00108,2023-09-30,2023-10-01 16:00,TRUE,40.6
SHP-003176,WH02,CUST-00072,2024-05-03,2024-05-03 06:00,No,0.0
SHP-000785,Perth WH,CUST-00070,2024-12-12,2024-12-12 22:00,Y,22.1
SHP-004058,fremantle wh,CUST-00142,2023-05-02,2023-05-02 03:00,0,0.0
SHP-001410,fremantle wh,CUST-00006,2023-12-10,2023-12-10 09:00,No,0.0
SHP-002538,Kewdale WH,CUST-00102,2024-10-11,2024-10-11 09:00,0,0.0
SHP-000155,WH01,CUST-00158,2023-08-30,2023-08-30 01:00,N,0.0
SHP-003010,fremantle wh,CUST-00152,2024-03-25,2024-03-25 04:00,false,0.0
SHP-001687,kewdale wh,CUST-00183,2023-09-07,2023-09-07 06:00,No,0.0
SHP-002902,WH02,CUST-00140,2024-02-08,2024-02-08 09:00,No,0.0
SHP-PEAK-00738,WH02,CUST-00063,2024-11-17,2024-11-17 17:00,false,0.0
SHP-004722,WH01,CUST-00093,2024-02-06,2024-02-07 23:00,TRUE,47.3
SHP-003864,WH01,CUST-00093,2024-03-14,2024-03-15 13:00,Y,37.7
SHP-002734,fremantle wh,CUST-00015,2024-10-14,2024-10-14 15:00,N,0.0
SHP-001896,kewdale wh,CUST-00147,2024-06-05,2024-06-05 02:00,0,0.0
SHP-PEAK-00392,Kewdale WH,CUST-00027,2024-11-26,2024-11-26 05:00,FALSE,0.0
SHP-000570,Fremantle WH,CUST-00049,2024-13-45,2023-07-14 16:00,No,0.0
SHP-001817,Perth WH,CUST-00051,2023-02-30,2024-12-29 15:00,1,39.7
SHP-002066,Perth WH,CUST-00067,2024-11-08,2024-11-08 13:00,false,0.0
SHP-000128,Fremantle WH,CUST-00062,2024-07-26,2024-07-26 02:00,N,0.0
SHP-003395,perth wh,CUST-00118,2024-02-28,2024-02-28 09:00,FALSE,0.0
SHP-003328,WH01,CUST-00084,2024-01-24,2024-01-24 18:00,false,0.0
SHP-PEAK-00777,Fremantle WH,CUST-00141,2024-12-27,2024-12-27 03:00,No,0.0
SHP-002976,WH01,CUST-00059,2023-12-12,2023-12-12 20:00,Y,20.5
SHP-000981,Fremantle WH,CUST-00043,2024-01-22,2024-01-22 11:00,No,0.0
SHP-002301,Perth WH,CUST-00044,2023-11-06,2023-11-06 01:00,0,0.0
SHP-000191,fremantle wh,CUST-00157,2023-11-30,2023-11-30 19:00,false,0.0
SHP-001140,WH01,CUST-00172,2024-05-05,2024-05-05 10:00,Y,10.3
SHP-PEAK-00038,WH01,CUST-00119,2023-12-14,2023-12-14 10:00,FALSE,0.0
SHP-000700,Perth WH,CUST-00181,2024-06-21,2024-06-21 13:00,0,0.0
SHP-PEAK-00537,WH03,CUST-00164,2023-11-26,2023-11-26 10:00,No,0.0
SHP-000607,fremantle wh,CUST-00101,2024-08-21,2024-08-21 11:00,No,0.0
SHP-004277,fremantle wh,CUST-00059,2024-07-31,2024-08-01 18:00,1,42.0
SHP-000302,WH02,CUST-00067,2024-10-30,2024-10-30 06:00,false,0.0
SHP-003421,WH03,CUST-00095,2023-06-10,2023-06-10 12:00,Y,12.8
SHP-PEAK-00581,Fremantle WH,ORPHAN-4,2024-12-14,2024-12-14 00:00,N,0.0
SHP-001061,perth wh,CUST-00112,2024-05-07,2024-05-08 06:00,1,30.1
SHP-002566,perth wh,CUST-00193,2024-05-24,2024-05-24 19:00,No,0.0
SHP-PEAK-00788,WH02,CUST-00183,2024-11-24,2024-11-24 02:00,No,0.0
